"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit"
1429,"US-2015-164448","2015-10-31","2015-11-04","Second Class","DK-12835","OFF-BI-10003708","29.8",5,"0.2","9.3125"
1430,"US-2015-164448","2015-10-31","2015-11-04","Second Class","DK-12835","OFF-LA-10003510","427.42",14,"0","196.6132"
3691,"US-2015-131359","2015-10-30","2015-11-02","Second Class","FA-14230","TEC-MA-10000597","59.994",2,"0.7","-45.9954"
3693,"US-2015-131359","2015-10-30","2015-11-02","Second Class","FA-14230","TEC-PH-10004531","87.96",5,"0.2","30.786"
1919,"CA-2015-123673","2015-10-30","2015-11-01","Second Class","CH-12070","TEC-PH-10001809","299.9",2,"0","74.975"
8478,"CA-2015-145758","2015-10-30","2015-10-30","Same Day","BF-11020","TEC-MA-10004552","1035.8",4,"0","269.308"
3691,"US-2015-131359","2015-10-30","2015-11-02","Second Class","FA-14230","TEC-MA-10000597","59.994",2,"0.7","-45.9954"
8478,"CA-2015-145758","2015-10-30","2015-10-30","Same Day","BF-11020","TEC-MA-10004552","1035.8",4,"0","269.308"
5253,"CA-2015-132318","2015-10-30","2015-11-02","First Class","TT-21220","OFF-AP-10000026","182.91",3,"0","53.0439"
1919,"CA-2015-123673","2015-10-30","2015-11-01","Second Class","CH-12070","TEC-PH-10001809","299.9",2,"0","74.975"
3694,"US-2015-131359","2015-10-30","2015-11-02","Second Class","FA-14230","FUR-FU-10003026","15.488",4,"0.2","3.6784"
3693,"US-2015-131359","2015-10-30","2015-11-02","Second Class","FA-14230","TEC-PH-10004531","87.96",5,"0.2","30.786"
5253,"CA-2015-132318","2015-10-30","2015-11-02","First Class","TT-21220","OFF-AP-10000026","182.91",3,"0","53.0439"
3694,"US-2015-131359","2015-10-30","2015-11-02","Second Class","FA-14230","FUR-FU-10003026","15.488",4,"0.2","3.6784"
3692,"US-2015-131359","2015-10-30","2015-11-02","Second Class","FA-14230","TEC-CO-10001571","439.992",1,"0.2","164.997"
3692,"US-2015-131359","2015-10-30","2015-11-02","Second Class","FA-14230","TEC-CO-10001571","439.992",1,"0.2","164.997"
6325,"CA-2015-110289","2015-10-29","2015-11-02","Standard Class","NB-18655","OFF-PA-10002986","33.4",5,"0","16.032"
6326,"CA-2015-110289","2015-10-29","2015-11-02","Standard Class","NB-18655","OFF-EN-10001434","210.84",4,"0","103.3116"
6326,"CA-2015-110289","2015-10-29","2015-11-02","Standard Class","NB-18655","OFF-EN-10001434","210.84",4,"0","103.3116"
6325,"CA-2015-110289","2015-10-29","2015-11-02","Standard Class","NB-18655","OFF-PA-10002986","33.4",5,"0","16.032"
1000,"CA-2015-162537","2015-10-28","2015-11-03","Standard Class","RD-19585","FUR-FU-10001918","33.11",7,"0","12.9129"
998,"CA-2015-162537","2015-10-28","2015-11-03","Standard Class","RD-19585","OFF-ST-10004258","36.63",3,"0","9.8901"
998,"CA-2015-162537","2015-10-28","2015-11-03","Standard Class","RD-19585","OFF-ST-10004258","36.63",3,"0","9.8901"
999,"CA-2015-162537","2015-10-28","2015-11-03","Standard Class","RD-19585","FUR-FU-10002885","24.1",5,"0","9.158"
1000,"CA-2015-162537","2015-10-28","2015-11-03","Standard Class","RD-19585","FUR-FU-10001918","33.11",7,"0","12.9129"
999,"CA-2015-162537","2015-10-28","2015-11-03","Standard Class","RD-19585","FUR-FU-10002885","24.1",5,"0","9.158"
997,"CA-2015-162537","2015-10-28","2015-11-03","Standard Class","RD-19585","OFF-EN-10003862","10.67",1,"0","4.9082"
997,"CA-2015-162537","2015-10-28","2015-11-03","Standard Class","RD-19585","OFF-EN-10003862","10.67",1,"0","4.9082"
8082,"CA-2015-150714","2015-10-26","2015-11-01","Standard Class","KH-16690","OFF-PA-10001497","131.904",3,"0.2","47.8152"
8081,"CA-2015-150714","2015-10-26","2015-11-01","Standard Class","KH-16690","OFF-LA-10001474","146.544",6,"0.2","47.6268"
5160,"CA-2015-156146","2015-10-26","2015-10-30","Second Class","AG-10495","TEC-PH-10001700","105.584",2,"0.2","9.2386"
2090,"CA-2015-139290","2015-10-26","2015-10-30","Standard Class","MY-17380","OFF-LA-10004008","5.76",2,"0","2.6496"
8083,"CA-2015-150714","2015-10-26","2015-11-01","Standard Class","KH-16690","OFF-AP-10003287","203.88",5,"0.2","20.388"
5161,"CA-2015-156146","2015-10-26","2015-10-30","Second Class","AG-10495","TEC-PH-10001527","68.72",2,"0.2","-14.603"
8084,"CA-2015-150714","2015-10-26","2015-11-01","Standard Class","KH-16690","OFF-BI-10002982","14.301",7,"0.7","-10.4874"
5160,"CA-2015-156146","2015-10-26","2015-10-30","Second Class","AG-10495","TEC-PH-10001700","105.584",2,"0.2","9.2386"
5161,"CA-2015-156146","2015-10-26","2015-10-30","Second Class","AG-10495","TEC-PH-10001527","68.72",2,"0.2","-14.603"
8083,"CA-2015-150714","2015-10-26","2015-11-01","Standard Class","KH-16690","OFF-AP-10003287","203.88",5,"0.2","20.388"
8082,"CA-2015-150714","2015-10-26","2015-11-01","Standard Class","KH-16690","OFF-PA-10001497","131.904",3,"0.2","47.8152"
8085,"CA-2015-150714","2015-10-26","2015-11-01","Standard Class","KH-16690","OFF-ST-10001809","718.64",10,"0.2","-161.694"
8085,"CA-2015-150714","2015-10-26","2015-11-01","Standard Class","KH-16690","OFF-ST-10001809","718.64",10,"0.2","-161.694"
2090,"CA-2015-139290","2015-10-26","2015-10-30","Standard Class","MY-17380","OFF-LA-10004008","5.76",2,"0","2.6496"
8084,"CA-2015-150714","2015-10-26","2015-11-01","Standard Class","KH-16690","OFF-BI-10002982","14.301",7,"0.7","-10.4874"
8081,"CA-2015-150714","2015-10-26","2015-11-01","Standard Class","KH-16690","OFF-LA-10001474","146.544",6,"0.2","47.6268"
4382,"CA-2015-152891","2015-10-25","2015-10-30","Standard Class","TB-21625","FUR-TA-10001857","253.176",3,"0.2","-31.647"
4381,"CA-2015-152891","2015-10-25","2015-10-30","Standard Class","TB-21625","OFF-AR-10004648","60.45",3,"0","16.3215"
6539,"CA-2015-109862","2015-10-25","2015-10-30","Standard Class","HK-14890","TEC-PH-10004042","158.99",1,"0","41.3374"
6540,"CA-2015-109862","2015-10-25","2015-10-30","Standard Class","HK-14890","FUR-CH-10002439","291.1",5,"0","75.686"
4382,"CA-2015-152891","2015-10-25","2015-10-30","Standard Class","TB-21625","FUR-TA-10001857","253.176",3,"0.2","-31.647"
7089,"CA-2015-105844","2015-10-25","2015-10-27","Second Class","JF-15415","OFF-AR-10001955","79.36",4,"0","23.808"
7089,"CA-2015-105844","2015-10-25","2015-10-27","Second Class","JF-15415","OFF-AR-10001955","79.36",4,"0","23.808"
9393,"CA-2015-130848","2015-10-25","2015-10-25","Same Day","DG-13300","FUR-CH-10000422","582.336",8,"0.2","-29.1168"
6539,"CA-2015-109862","2015-10-25","2015-10-30","Standard Class","HK-14890","TEC-PH-10004042","158.99",1,"0","41.3374"
9393,"CA-2015-130848","2015-10-25","2015-10-25","Same Day","DG-13300","FUR-CH-10000422","582.336",8,"0.2","-29.1168"
6540,"CA-2015-109862","2015-10-25","2015-10-30","Standard Class","HK-14890","FUR-CH-10002439","291.1",5,"0","75.686"
4381,"CA-2015-152891","2015-10-25","2015-10-30","Standard Class","TB-21625","OFF-AR-10004648","60.45",3,"0","16.3215"
5487,"CA-2015-156608","2015-10-24","2015-10-29","Standard Class","MT-18070","OFF-BI-10004140","3.592",4,"0.8","-6.286"
5375,"CA-2015-118738","2015-10-24","2015-10-30","Standard Class","AG-10495","OFF-PA-10001166","10.368",2,"0.2","3.6288"
5375,"CA-2015-118738","2015-10-24","2015-10-30","Standard Class","AG-10495","OFF-PA-10001166","10.368",2,"0.2","3.6288"
5374,"CA-2015-118738","2015-10-24","2015-10-30","Standard Class","AG-10495","FUR-TA-10002607","347.361",7,"0.3","-69.4722"
6424,"CA-2015-149650","2015-10-24","2015-10-27","First Class","RD-19660","FUR-CH-10003956","454.272",8,"0.2","-73.8192"
5374,"CA-2015-118738","2015-10-24","2015-10-30","Standard Class","AG-10495","FUR-TA-10002607","347.361",7,"0.3","-69.4722"
5373,"CA-2015-118738","2015-10-24","2015-10-30","Standard Class","AG-10495","OFF-PA-10003177","15.552",3,"0.2","5.4432"
6424,"CA-2015-149650","2015-10-24","2015-10-27","First Class","RD-19660","FUR-CH-10003956","454.272",8,"0.2","-73.8192"
5487,"CA-2015-156608","2015-10-24","2015-10-29","Standard Class","MT-18070","OFF-BI-10004140","3.592",4,"0.8","-6.286"
5373,"CA-2015-118738","2015-10-24","2015-10-30","Standard Class","AG-10495","OFF-PA-10003177","15.552",3,"0.2","5.4432"
4252,"CA-2015-155068","2015-10-23","2015-10-23","Same Day","RA-19285","TEC-PH-10004897","55.944",7,"0.2","-13.2867"
8493,"CA-2015-109190","2015-10-23","2015-10-28","Standard Class","CC-12685","OFF-PA-10000069","60.736",8,"0.2","20.4984"
3873,"CA-2015-132486","2015-10-23","2015-10-27","Second Class","JF-15355","FUR-CH-10001854","842.352",3,"0.2","42.1176"
5419,"CA-2015-110877","2015-10-23","2015-10-26","First Class","JE-15715","OFF-PA-10004621","36.288",7,"0.2","12.7008"
8494,"CA-2015-109190","2015-10-23","2015-10-28","Standard Class","CC-12685","TEC-CO-10001943","479.976",3,"0.2","161.9919"
5420,"CA-2015-110877","2015-10-23","2015-10-26","First Class","JE-15715","TEC-PH-10002103","150.384",2,"0.2","15.0384"
3872,"CA-2015-132486","2015-10-23","2015-10-27","Second Class","JF-15355","OFF-EN-10002600","11.8",4,"0","5.664"
3871,"CA-2015-132486","2015-10-23","2015-10-27","Second Class","JF-15355","OFF-PA-10004971","11.56",2,"0","5.6644"
3870,"CA-2015-132486","2015-10-23","2015-10-27","Second Class","JF-15355","FUR-CH-10004540","191.968",7,"0.2","16.7972"
3869,"CA-2015-132486","2015-10-23","2015-10-27","Second Class","JF-15355","FUR-CH-10004495","240.784",1,"0.2","27.0882"
3868,"CA-2015-132486","2015-10-23","2015-10-27","Second Class","JF-15355","TEC-AC-10000710","148.32",9,"0","63.7776"
8495,"CA-2015-109190","2015-10-23","2015-10-28","Standard Class","CC-12685","OFF-BI-10000977","6.08",1,"0.8","-10.336"
4252,"CA-2015-155068","2015-10-23","2015-10-23","Same Day","RA-19285","TEC-PH-10004897","55.944",7,"0.2","-13.2867"
4253,"CA-2015-155068","2015-10-23","2015-10-23","Same Day","RA-19285","OFF-AR-10002656","10.688",2,"0.2","2.2712"
4254,"CA-2015-155068","2015-10-23","2015-10-23","Same Day","RA-19285","TEC-PH-10004924","11.824",2,"0.2","1.0346"
4275,"CA-2015-142692","2015-10-23","2015-10-28","Standard Class","AG-10495","OFF-BI-10004140","3.592",1,"0.2","1.1225"
3873,"CA-2015-132486","2015-10-23","2015-10-27","Second Class","JF-15355","FUR-CH-10001854","842.352",3,"0.2","42.1176"
3872,"CA-2015-132486","2015-10-23","2015-10-27","Second Class","JF-15355","OFF-EN-10002600","11.8",4,"0","5.664"
3871,"CA-2015-132486","2015-10-23","2015-10-27","Second Class","JF-15355","OFF-PA-10004971","11.56",2,"0","5.6644"
3870,"CA-2015-132486","2015-10-23","2015-10-27","Second Class","JF-15355","FUR-CH-10004540","191.968",7,"0.2","16.7972"
3869,"CA-2015-132486","2015-10-23","2015-10-27","Second Class","JF-15355","FUR-CH-10004495","240.784",1,"0.2","27.0882"
3868,"CA-2015-132486","2015-10-23","2015-10-27","Second Class","JF-15355","TEC-AC-10000710","148.32",9,"0","63.7776"
8495,"CA-2015-109190","2015-10-23","2015-10-28","Standard Class","CC-12685","OFF-BI-10000977","6.08",1,"0.8","-10.336"
8494,"CA-2015-109190","2015-10-23","2015-10-28","Standard Class","CC-12685","TEC-CO-10001943","479.976",3,"0.2","161.9919"
8493,"CA-2015-109190","2015-10-23","2015-10-28","Standard Class","CC-12685","OFF-PA-10000069","60.736",8,"0.2","20.4984"
5419,"CA-2015-110877","2015-10-23","2015-10-26","First Class","JE-15715","OFF-PA-10004621","36.288",7,"0.2","12.7008"
5420,"CA-2015-110877","2015-10-23","2015-10-26","First Class","JE-15715","TEC-PH-10002103","150.384",2,"0.2","15.0384"
4275,"CA-2015-142692","2015-10-23","2015-10-28","Standard Class","AG-10495","OFF-BI-10004140","3.592",1,"0.2","1.1225"
4254,"CA-2015-155068","2015-10-23","2015-10-23","Same Day","RA-19285","TEC-PH-10004924","11.824",2,"0.2","1.0346"
4253,"CA-2015-155068","2015-10-23","2015-10-23","Same Day","RA-19285","OFF-AR-10002656","10.688",2,"0.2","2.2712"
8474,"CA-2015-169733","2015-10-22","2015-10-26","Second Class","GM-14500","OFF-ST-10000876","9.952",1,"0.2","0.9952"
1174,"US-2015-104430","2015-10-22","2015-10-26","Standard Class","LT-17110","OFF-BI-10000301","5.176",4,"0.8","-7.764"
8474,"CA-2015-169733","2015-10-22","2015-10-26","Second Class","GM-14500","OFF-ST-10000876","9.952",1,"0.2","0.9952"
1174,"US-2015-104430","2015-10-22","2015-10-26","Standard Class","LT-17110","OFF-BI-10000301","5.176",4,"0.8","-7.764"
9059,"CA-2015-149097","2015-10-20","2015-10-24","Standard Class","SV-20785","FUR-TA-10001086","364.776",3,"0.2","27.3582"
8069,"US-2015-160563","2015-10-20","2015-10-24","Standard Class","NS-18640","FUR-FU-10001731","16.02",6,"0","6.0876"
8068,"US-2015-160563","2015-10-20","2015-10-24","Standard Class","NS-18640","TEC-AC-10002567","239.97",3,"0","86.3892"
8574,"CA-2015-164623","2015-10-20","2015-10-22","First Class","MS-17770","OFF-PA-10000249","24.56",2,"0","11.5432"
9058,"CA-2015-149097","2015-10-20","2015-10-24","Standard Class","SV-20785","FUR-FU-10003424","74.76",7,"0","23.9232"
9059,"CA-2015-149097","2015-10-20","2015-10-24","Standard Class","SV-20785","FUR-TA-10001086","364.776",3,"0.2","27.3582"
9058,"CA-2015-149097","2015-10-20","2015-10-24","Standard Class","SV-20785","FUR-FU-10003424","74.76",7,"0","23.9232"
8069,"US-2015-160563","2015-10-20","2015-10-24","Standard Class","NS-18640","FUR-FU-10001731","16.02",6,"0","6.0876"
8068,"US-2015-160563","2015-10-20","2015-10-24","Standard Class","NS-18640","TEC-AC-10002567","239.97",3,"0","86.3892"
8574,"CA-2015-164623","2015-10-20","2015-10-22","First Class","MS-17770","OFF-PA-10000249","24.56",2,"0","11.5432"
8980,"CA-2015-150413","2015-10-19","2015-10-24","Second Class","CS-11860","OFF-BI-10000404","1.72",1,"0.8","-2.838"
872,"CA-2015-131128","2015-10-19","2015-10-20","First Class","TB-21520","OFF-PA-10003591","34.44",3,"0","17.22"
8980,"CA-2015-150413","2015-10-19","2015-10-24","Second Class","CS-11860","OFF-BI-10000404","1.72",1,"0.8","-2.838"
3961,"CA-2015-113901","2015-10-19","2015-10-24","Standard Class","NH-18610","OFF-BI-10001249","38.28",6,"0","17.6088"
5436,"CA-2015-160171","2015-10-19","2015-10-24","Standard Class","RM-19675","TEC-AC-10000892","270",3,"0","97.2"
3962,"CA-2015-113901","2015-10-19","2015-10-24","Standard Class","NH-18610","TEC-PH-10002564","149.95",5,"0","44.985"
5436,"CA-2015-160171","2015-10-19","2015-10-24","Standard Class","RM-19675","TEC-AC-10000892","270",3,"0","97.2"
5435,"CA-2015-160171","2015-10-19","2015-10-24","Standard Class","RM-19675","OFF-AP-10000275","1640.7",5,"0","459.396"
3962,"CA-2015-113901","2015-10-19","2015-10-24","Standard Class","NH-18610","TEC-PH-10002564","149.95",5,"0","44.985"
3961,"CA-2015-113901","2015-10-19","2015-10-24","Standard Class","NH-18610","OFF-BI-10001249","38.28",6,"0","17.6088"
5435,"CA-2015-160171","2015-10-19","2015-10-24","Standard Class","RM-19675","OFF-AP-10000275","1640.7",5,"0","459.396"
872,"CA-2015-131128","2015-10-19","2015-10-20","First Class","TB-21520","OFF-PA-10003591","34.44",3,"0","17.22"
9415,"CA-2015-127824","2015-10-18","2015-10-22","Standard Class","JC-15775","TEC-PH-10004094","249.584",2,"0.2","15.599"
9415,"CA-2015-127824","2015-10-18","2015-10-22","Standard Class","JC-15775","TEC-PH-10004094","249.584",2,"0.2","15.599"
9416,"CA-2015-127824","2015-10-18","2015-10-22","Standard Class","JC-15775","OFF-PA-10001184","17.94",3,"0","8.7906"
6136,"CA-2015-105613","2015-10-18","2015-10-22","Standard Class","KN-16705","TEC-AC-10000521","27.696",3,"0.2","3.462"
6137,"CA-2015-105613","2015-10-18","2015-10-22","Standard Class","KN-16705","OFF-AP-10000026","73.164",6,"0.8","-186.5682"
9417,"CA-2015-127824","2015-10-18","2015-10-22","Standard Class","JC-15775","FUR-FU-10002505","10.11",3,"0","3.2352"
9417,"CA-2015-127824","2015-10-18","2015-10-22","Standard Class","JC-15775","FUR-FU-10002505","10.11",3,"0","3.2352"
9416,"CA-2015-127824","2015-10-18","2015-10-22","Standard Class","JC-15775","OFF-PA-10001184","17.94",3,"0","8.7906"
6136,"CA-2015-105613","2015-10-18","2015-10-22","Standard Class","KN-16705","TEC-AC-10000521","27.696",3,"0.2","3.462"
6137,"CA-2015-105613","2015-10-18","2015-10-22","Standard Class","KN-16705","OFF-AP-10000026","73.164",6,"0.8","-186.5682"
3405,"CA-2015-152527","2015-10-17","2015-10-17","Same Day","CM-12190","OFF-ST-10003479","77.88",2,"0","3.894"
3405,"CA-2015-152527","2015-10-17","2015-10-17","Same Day","CM-12190","OFF-ST-10003479","77.88",2,"0","3.894"
6969,"CA-2015-110765","2015-10-16","2015-10-20","Second Class","MP-17965","TEC-PH-10004165","824.97",3,"0","214.4922"
6969,"CA-2015-110765","2015-10-16","2015-10-20","Second Class","MP-17965","TEC-PH-10004165","824.97",3,"0","214.4922"
7906,"US-2015-118766","2015-10-15","2015-10-22","Standard Class","LS-16975","OFF-EN-10001415","4.464",1,"0.2","1.674"
1439,"CA-2015-139731","2015-10-15","2015-10-15","Same Day","JE-15745","FUR-CH-10002024","2453.43",5,"0.3","-350.49"
110,"CA-2015-129476","2015-10-15","2015-10-20","Standard Class","PA-19060","TEC-AC-10000844","339.96",5,"0.2","67.992"
4631,"US-2015-126235","2015-10-15","2015-10-15","Same Day","GA-14725","FUR-FU-10000719","17.14",2,"0","6.1704"
6878,"US-2015-123918","2015-10-15","2015-10-15","Same Day","CG-12520","FUR-FU-10004952","131.376",6,"0.6","-95.2476"
6879,"US-2015-123918","2015-10-15","2015-10-15","Same Day","CG-12520","OFF-PA-10003001","5.344",1,"0.2","1.8704"
7907,"US-2015-118766","2015-10-15","2015-10-22","Standard Class","LS-16975","OFF-BI-10002813","3.96",10,"0.8","-6.93"
6878,"US-2015-123918","2015-10-15","2015-10-15","Same Day","CG-12520","FUR-FU-10004952","131.376",6,"0.6","-95.2476"
4631,"US-2015-126235","2015-10-15","2015-10-15","Same Day","GA-14725","FUR-FU-10000719","17.14",2,"0","6.1704"
7907,"US-2015-118766","2015-10-15","2015-10-22","Standard Class","LS-16975","OFF-BI-10002813","3.96",10,"0.8","-6.93"
6879,"US-2015-123918","2015-10-15","2015-10-15","Same Day","CG-12520","OFF-PA-10003001","5.344",1,"0.2","1.8704"
1438,"CA-2015-139731","2015-10-15","2015-10-15","Same Day","JE-15745","TEC-AC-10004975","263.88",3,"0.2","42.8805"
1438,"CA-2015-139731","2015-10-15","2015-10-15","Same Day","JE-15745","TEC-AC-10004975","263.88",3,"0.2","42.8805"
1439,"CA-2015-139731","2015-10-15","2015-10-15","Same Day","JE-15745","FUR-CH-10002024","2453.43",5,"0.3","-350.49"
7906,"US-2015-118766","2015-10-15","2015-10-22","Standard Class","LS-16975","OFF-EN-10001415","4.464",1,"0.2","1.674"
110,"CA-2015-129476","2015-10-15","2015-10-20","Standard Class","PA-19060","TEC-AC-10000844","339.96",5,"0.2","67.992"
848,"CA-2015-114300","2015-10-13","2015-10-17","Standard Class","AF-10885","FUR-CH-10001891","287.94",3,"0","77.7438"
848,"CA-2015-114300","2015-10-13","2015-10-17","Standard Class","AF-10885","FUR-CH-10001891","287.94",3,"0","77.7438"
847,"CA-2015-114300","2015-10-13","2015-10-17","Standard Class","AF-10885","TEC-PH-10001552","83.72",7,"0","23.4416"
847,"CA-2015-114300","2015-10-13","2015-10-17","Standard Class","AF-10885","TEC-PH-10001552","83.72",7,"0","23.4416"
191,"CA-2015-102281","2015-10-12","2015-10-14","First Class","MP-17470","TEC-PH-10001552","71.76",6,"0","20.0928"
2117,"CA-2015-159786","2015-10-12","2015-10-17","Second Class","RK-19300","FUR-TA-10001307","209.67",1,"0.4","-13.978"
194,"CA-2015-102281","2015-10-12","2015-10-14","First Class","MP-17470","OFF-AR-10003514","19.9",5,"0","6.567"
190,"CA-2015-102281","2015-10-12","2015-10-14","First Class","MP-17470","FUR-BO-10002613","899.136",4,"0.2","112.392"
2917,"CA-2015-134747","2015-10-12","2015-10-17","Second Class","DL-12925","TEC-PH-10001750","263.96",4,"0","71.2692"
2916,"CA-2015-134747","2015-10-12","2015-10-17","Second Class","DL-12925","OFF-BI-10001308","12.56",2,"0","5.652"
2915,"CA-2015-134747","2015-10-12","2015-10-17","Second Class","DL-12925","TEC-PH-10002890","135.72",3,"0","35.2872"
2117,"CA-2015-159786","2015-10-12","2015-10-17","Second Class","RK-19300","FUR-TA-10001307","209.67",1,"0.4","-13.978"
7862,"CA-2015-142993","2015-10-12","2015-10-17","Standard Class","KA-16525","TEC-AC-10003038","17.9",2,"0","3.401"
7863,"CA-2015-142993","2015-10-12","2015-10-17","Standard Class","KA-16525","OFF-ST-10000934","81.96",2,"0","0"
7863,"CA-2015-142993","2015-10-12","2015-10-17","Standard Class","KA-16525","OFF-ST-10000934","81.96",2,"0","0"
2915,"CA-2015-134747","2015-10-12","2015-10-17","Second Class","DL-12925","TEC-PH-10002890","135.72",3,"0","35.2872"
2916,"CA-2015-134747","2015-10-12","2015-10-17","Second Class","DL-12925","OFF-BI-10001308","12.56",2,"0","5.652"
7862,"CA-2015-142993","2015-10-12","2015-10-17","Standard Class","KA-16525","TEC-AC-10003038","17.9",2,"0","3.401"
